rank,mean_auroc,std_auroc,params,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha
16526,0.7826808508029589,0.08873504669389805,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': 0.5, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,5,1,0.5,sqrt,5.0,gini,balanced,0.0001
16527,0.7826808508029589,0.08873504669389805,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': 0.5, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,5,1,0.5,sqrt,5.0,gini,balanced,0.0
16528,0.7826792437036226,0.09056747447858966,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.1, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,5,4,0.9,0.1,20.0,gini,balanced,0.0001
16529,0.7826792437036226,0.09056747447858966,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.1, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,4,0.9,0.1,20.0,gini,balanced,0.0001
16530,0.7826792437036226,0.09056747447858966,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.1, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,5,4,0.9,0.1,,gini,balanced,0.0001
16531,0.7826792437036226,0.09056747447858966,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.1, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,4,0.9,0.1,,gini,balanced,0.0001
16532,0.7826791059142217,0.08758964163902205,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,20,2,0.5,0.3,,gini,balanced_subsample,0.001
16533,0.7826791059142217,0.08758964163902205,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,20,2,0.5,0.3,20.0,gini,balanced_subsample,0.001
16534,0.7826767146499919,0.0839423610436548,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,20,1,0.7,log2,5.0,entropy,balanced_subsample,0.0
16535,0.7826767146499919,0.0839423610436548,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,20,1,0.7,log2,5.0,entropy,balanced_subsample,0.001
16536,0.7826767146499919,0.0839423610436548,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,20,1,0.7,log2,5.0,entropy,balanced_subsample,0.0001
16537,0.782675404231202,0.0812541446073786,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",2000,20,2,,log2,10.0,gini,balanced,0.0
16538,0.782675404231202,0.0812541446073786,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",2000,20,2,,log2,10.0,gini,balanced,0.0001
16539,0.7826753635457155,0.08980587136906638,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,20,1,,log2,20.0,gini,balanced_subsample,0.001
16540,0.7826753423634246,0.08653748257821872,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,1,,log2,5.0,entropy,balanced,0.001
16541,0.7826753423634246,0.08653748257821872,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,20,1,,log2,5.0,entropy,balanced,0.0001
16542,0.7826750182081726,0.08133788734102781,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,5,2,,log2,5.0,gini,balanced,0.0
16543,0.7826750182081726,0.08133788734102781,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,5,2,,log2,5.0,gini,balanced,0.0001
16544,0.7826744111088059,0.07997213475804335,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,10,4,,0.3,10.0,gini,balanced_subsample,0.0
16545,0.7826737645280015,0.08552816161792108,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,20,1,,log2,10.0,gini,balanced_subsample,0.0
16546,0.7826737645280015,0.08552816161792108,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",1000,20,1,,log2,10.0,gini,balanced_subsample,0.0001
16547,0.7826731606260258,0.08352951783344766,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,10,2,0.7,log2,10.0,gini,balanced,0.001
16548,0.7826731078898157,0.08025234833551168,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,20,4,,0.3,10.0,entropy,balanced_subsample,0.0001
16549,0.7826731078898157,0.08025234833551168,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,20,4,,0.3,10.0,entropy,balanced_subsample,0.0
16550,0.7826731078898157,0.08025234833551168,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,20,4,,0.3,10.0,entropy,balanced_subsample,0.001
16551,0.7826711815941901,0.08348613530243686,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,2,0.5,0.3,20.0,gini,balanced,0.0001
16552,0.7826711815941901,0.08348613530243686,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,2,0.5,0.3,,gini,balanced,0.0001
16553,0.7826711815941901,0.08348613530243686,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,2,0.5,0.3,,gini,balanced,0.0
16554,0.782670175811718,0.08885205735560686,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,20,1,0.9,sqrt,,gini,balanced_subsample,0.001
16555,0.782669660284378,0.08434679623344946,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,20,8,0.7,sqrt,10.0,entropy,balanced,0.0001
16556,0.782669660284378,0.08434679623344946,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,8,0.7,sqrt,10.0,entropy,balanced,0.0
16557,0.782669660284378,0.08434679623344946,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,8,0.7,sqrt,10.0,entropy,balanced,0.001
16558,0.782669573307597,0.08573387469220588,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,2,4,0.7,log2,20.0,gini,balanced_subsample,0.0
16559,0.782669573307597,0.08573387469220588,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,5,4,0.7,log2,20.0,gini,balanced_subsample,0.0
16560,0.782669573307597,0.08573387469220588,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,2,4,0.7,log2,,gini,balanced_subsample,0.0
16561,0.782669573307597,0.08573387469220588,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,5,4,0.7,log2,,gini,balanced_subsample,0.0
16562,0.7826688671919185,0.09272513297426478,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,1,0.9,log2,,entropy,balanced,0.001
16563,0.7826688671919185,0.09272513297426478,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,20,1,0.9,log2,20.0,entropy,balanced,0.0001
16564,0.7826688671919185,0.09272513297426478,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,1,0.9,log2,20.0,entropy,balanced,0.001
16565,0.7826688671919185,0.09272513297426478,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,1,0.9,log2,,entropy,balanced,0.0
16566,0.7826688671919185,0.09272513297426478,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,1,0.9,log2,20.0,entropy,balanced,0.0
16567,0.7826681580526457,0.0846143260453274,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,20,4,0.7,0.2,10.0,gini,balanced,0.0001
16568,0.7826681580526457,0.0846143260453274,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,4,0.7,0.2,10.0,gini,balanced,0.0
16569,0.782667634968863,0.08382345046734088,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,2,2,,log2,,entropy,balanced_subsample,0.0
16570,0.782667634968863,0.08382345046734088,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",1000,2,2,,log2,,entropy,balanced_subsample,0.0001
16571,0.7826667279387496,0.08511682850872099,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,20,4,0.9,log2,10.0,gini,balanced_subsample,0.0
16572,0.7826650369251031,0.08305261298802509,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,2,2,,sqrt,5.0,entropy,balanced,0.001
16573,0.7826650369251031,0.08305261298802509,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,2,,sqrt,5.0,entropy,balanced,0.0
16574,0.7826634249942941,0.08492567674704299,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,20,1,,0.2,10.0,gini,balanced_subsample,0.001
16575,0.7826616646466432,0.08069121734376546,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.3, 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,5,1,,0.3,,entropy,balanced_subsample,0.0
16576,0.7826616646466432,0.08069121734376546,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.3, 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",1000,5,1,,0.3,,entropy,balanced_subsample,0.0001
16577,0.7826616646466432,0.08069121734376546,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.3, 'max_depth': None, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,5,1,,0.3,,entropy,balanced_subsample,0.001
16578,0.7826616151355472,0.08905651787560213,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,20,1,0.9,log2,20.0,gini,balanced_subsample,0.0001
16579,0.7826616151355472,0.08905651787560213,"{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,20,1,0.9,log2,,gini,balanced_subsample,0.0001
16580,0.782659554372423,0.08346787893521078,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,2,2,0.5,0.3,5.0,gini,balanced_subsample,0.001
16581,0.7826544356115694,0.0879349172416921,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",2000,5,2,0.5,0.2,5.0,gini,balanced_subsample,0.001
16582,0.7826541800488838,0.08313991542809228,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,2,1,0.7,sqrt,5.0,gini,balanced_subsample,0.0
16583,0.7826541800488838,0.08313991542809228,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,2,1,0.7,sqrt,5.0,gini,balanced_subsample,0.0001
16584,0.7826537754160285,0.08215137286791475,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,5,4,,log2,5.0,entropy,balanced,0.001
16585,0.7826534270948008,0.0816072258158125,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",2000,5,1,0.9,0.3,10.0,gini,balanced,0.0
16586,0.7826534270948008,0.0816072258158125,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 0.3, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",2000,5,1,0.9,0.3,10.0,gini,balanced,0.0001
16587,0.7826532115739187,0.08794959928588375,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,5,2,,log2,20.0,gini,balanced_subsample,0.0001
16588,0.7826532115739187,0.08794959928588375,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,5,2,,log2,20.0,gini,balanced_subsample,0.0
16589,0.7826528347807254,0.0886972854581274,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,2,0.5,0.3,,gini,balanced,0.001
16590,0.7826528347807254,0.0886972854581274,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.5, 'max_features': 0.3, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,2,0.5,0.3,20.0,gini,balanced,0.001
16591,0.7826526192439497,0.08059736362005103,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': 0.9, 'max_features': 0.3, 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",2000,5,1,0.9,0.3,,gini,balanced,0.001
16592,0.7826521082276449,0.0844873053611091,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",2000,10,8,,log2,10.0,gini,balanced_subsample,0.0001
16593,0.7826521082276449,0.0844873053611091,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",2000,2,8,,log2,10.0,gini,balanced_subsample,0.0
