rank,mean_auroc,std_auroc,params,param_path_smooth,param_num_leaves,param_n_estimators,param_min_child_samples,param_learning_rate,param_lambda_l2,param_lambda_l1,param_feature_fraction,param_extra_trees,param_bagging_fraction
1954,0.747466877683694,0.03626130335362305,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,1000,20,0.01,0.0,0.0,0.4,True,0.7
1955,0.747466877683694,0.03626130335362305,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",10,7,1000,20,0.01,0.0,0.0,0.4,True,0.9
1956,0.7474632714827478,0.03549123964824484,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,1000,10,0.01,0.1,0.5,0.2,True,0.9
1957,0.7474632714827478,0.03549123964824484,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,1000,10,0.01,0.1,0.5,0.2,True,0.9
1958,0.7474632714827478,0.03549123964824484,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,1000,10,0.01,0.1,0.5,0.2,True,0.7
1959,0.7474632714827478,0.03549123964824484,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,1000,10,0.01,0.1,0.5,0.2,True,0.7
1960,0.7474608289697505,0.031271824305496784,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,500,10,0.01,1.0,0.1,0.2,True,0.9
1961,0.7474403983519883,0.02973540642458499,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,5,0.01,1.0,0.0,0.2,True,0.9
1962,0.7474403983519883,0.02973540642458499,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,1000,5,0.01,1.0,0.0,0.2,True,0.7
1963,0.7474381691426,0.03365842290163967,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,15,1000,20,0.01,1.0,0.0,0.2,True,0.7
1964,0.7474381691426,0.03365842290163967,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,15,1000,20,0.01,1.0,0.0,0.2,True,0.9
1965,0.7474300476494874,0.03946708223057999,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,500,10,0.01,1.0,0.0,0.6,True,0.9
1966,0.7474300476494874,0.03946708223057999,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,500,10,0.01,1.0,0.0,0.6,True,0.7
1967,0.747428562983052,0.031275616893235644,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,20,0.01,0.1,0.5,0.4,True,0.9
1968,0.7474259107418717,0.027284800224231635,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,10,0.01,0.1,1.0,0.2,True,0.7
1969,0.7474259107418717,0.027284800224231635,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,10,0.01,0.1,1.0,0.2,True,0.9
1970,0.7474227889306454,0.03360213810874934,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,500,10,0.01,0.1,1.0,0.6,True,0.7
1971,0.7474227889306454,0.03360213810874934,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,500,10,0.01,0.1,1.0,0.6,True,0.9
1972,0.7474158054299102,0.029077137603764562,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,30,0.01,0.1,1.0,0.4,True,0.7
1973,0.7474158054299102,0.029077137603764562,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,30,0.01,0.1,1.0,0.4,True,0.9
1974,0.7474136500259025,0.03027051628552412,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,500,10,0.01,0.1,0.0,0.2,True,0.9
1975,0.747398816186542,0.03234770385802654,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,500,30,0.01,0.1,0.1,0.4,True,0.9
1976,0.7473945393380894,0.03512858032270175,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,5,0.01,0.1,0.5,0.4,True,0.9
1977,0.7473945393380894,0.03512858032270175,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,1000,5,0.01,0.1,0.5,0.4,True,0.7
1978,0.7473924833824653,0.03580799802291702,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,15,1000,20,0.01,0.0,0.5,0.2,True,0.7
1979,0.7473894761381678,0.03289832241072868,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,1000,5,0.01,0.0,0.5,0.2,True,0.7
1980,0.7473894761381678,0.03289832241072868,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,1000,5,0.01,0.0,0.5,0.2,True,0.9
1981,0.7473894335506749,0.03148839530405523,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,500,5,0.01,0.0,1.0,0.2,True,0.7
1982,0.7473894335506749,0.03148839530405523,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,31,500,5,0.01,0.0,1.0,0.2,True,0.9
1983,0.7473894335506749,0.03148839530405523,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,500,5,0.01,0.0,1.0,0.2,True,0.7
1984,0.7473894335506749,0.03148839530405523,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,500,5,0.01,0.0,1.0,0.2,True,0.9
1985,0.7473876575337048,0.030430957641579496,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,20,0.01,0.0,1.0,0.4,True,0.9
1986,0.7473866863831466,0.03504699416700399,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,20,0.01,1.0,1.0,0.4,True,0.9
1987,0.7473866863831466,0.03504699416700399,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,20,0.01,1.0,1.0,0.4,True,0.7
1988,0.7473866863831466,0.03504699416700399,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,20,0.01,1.0,1.0,0.4,True,0.7
1989,0.7473866863831466,0.03504699416700399,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,20,0.01,1.0,1.0,0.4,True,0.9
1990,0.747382583256065,0.0302110478458461,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,1000,30,0.01,0.0,1.0,0.4,True,0.7
1991,0.747382583256065,0.0302110478458461,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,1000,30,0.01,0.0,1.0,0.4,True,0.7
1992,0.747382583256065,0.0302110478458461,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,1000,30,0.01,0.0,1.0,0.4,True,0.7
1993,0.747382583256065,0.0302110478458461,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,1000,30,0.01,0.0,1.0,0.4,True,0.9
1994,0.7473816702905473,0.02976072261225781,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,0.1,0.5,0.2,True,0.9
1995,0.7473814461327302,0.03229503991307369,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,15,1000,20,0.01,1.0,0.1,0.2,True,0.9
1996,0.7473814461327302,0.03229503991307369,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,15,1000,20,0.01,1.0,0.1,0.2,True,0.7
1997,0.7473813842616112,0.032092667140156066,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,500,20,0.01,0.0,1.0,0.6,True,0.7
1998,0.7473801803686841,0.03372195446523428,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,500,20,0.01,0.1,0.5,0.4,True,0.7
1999,0.7473801803686841,0.03372195446523428,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,500,20,0.01,0.1,0.5,0.4,True,0.9
2000,0.7473801803686841,0.03372195446523428,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,500,20,0.01,0.1,0.5,0.4,True,0.7
2001,0.7473801803686841,0.03372195446523428,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,500,20,0.01,0.1,0.5,0.4,True,0.9
2002,0.7473794108293638,0.032136198910334465,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,500,20,0.01,0.1,0.5,0.2,True,0.7
2003,0.7473794108293638,0.032136198910334465,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,500,20,0.01,0.1,0.5,0.2,True,0.9
2004,0.7473791548515047,0.03242811664894859,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,5,0.01,0.0,1.0,0.4,True,0.9
2005,0.7473791548515047,0.03242811664894859,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,5,0.01,0.0,1.0,0.4,True,0.7
2006,0.7473778309468994,0.03548996426379593,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,1000,20,0.01,1.0,0.5,0.4,True,0.7
2007,0.7473778309468994,0.03548996426379593,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,1.0,0.5,0.4,True,0.9
2008,0.7473771816861461,0.033720304315747386,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,500,5,0.01,0.1,0.1,0.2,True,0.7
2009,0.7473771816861461,0.033720304315747386,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,500,5,0.01,0.1,0.1,0.2,True,0.9
2010,0.7473750477041827,0.03111060067138057,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,500,5,0.01,0.1,0.1,0.4,True,0.9
2011,0.7473750477041827,0.03111060067138057,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,500,5,0.01,0.1,0.1,0.4,True,0.7
2012,0.7473738731381306,0.037266875660373414,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,500,5,0.01,0.0,0.1,0.2,True,0.7
2013,0.7473738731381306,0.037266875660373414,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,500,5,0.01,0.0,0.1,0.2,True,0.9
2014,0.7473710774262717,0.03400252422337279,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,500,30,0.01,1.0,0.1,0.6,True,0.9
2015,0.7473710774262717,0.03400252422337279,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,500,30,0.01,1.0,0.1,0.6,True,0.7
2016,0.7473469410040464,0.0341001632726496,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,1000,20,0.01,0.1,0.5,0.4,True,0.7
2017,0.7473469410040464,0.0341001632726496,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",10,7,1000,20,0.01,0.1,0.5,0.4,True,0.9
2018,0.7473437814034418,0.03420584055653282,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,500,5,0.01,0.0,0.1,0.6,True,0.7
2019,0.7473437814034418,0.03420584055653282,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,500,5,0.01,0.0,0.1,0.6,True,0.9
2020,0.7473433386887937,0.030357138910556306,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,5,0.01,0.0,1.0,0.2,True,0.7
2021,0.7473433386887937,0.030357138910556306,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,5,0.01,0.0,1.0,0.2,True,0.9
2022,0.7473424934839592,0.03397321652135683,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,500,30,0.01,0.0,0.0,0.6,True,0.7
2023,0.7473424934839592,0.03397321652135683,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,500,30,0.01,0.0,0.0,0.6,True,0.9
2024,0.7473337971387307,0.030647522719902044,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,500,10,0.01,1.0,0.0,0.4,True,0.9
2025,0.7473337971387307,0.030647522719902044,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,500,10,0.01,1.0,0.0,0.4,True,0.7
2026,0.7473321712062054,0.03915339932280128,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,500,10,0.01,0.1,0.5,0.4,True,0.9
2027,0.7473321712062054,0.03915339932280128,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,500,10,0.01,0.1,0.5,0.4,True,0.7
2028,0.7473321712062054,0.03915339932280128,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,500,10,0.01,0.1,0.5,0.4,True,0.7
